id,countryf,X_st,X_d,X_t,h0,lastyear,year,ccode,lmtnest,ncontig,relfrac,ethfrac,lpopl,lgdpl,unpko,writconst,comprehensive,terr,victory,intensityln,renewed_war,democpolityl,autocpolityl,instabl,writconstl,idmultiple,yearspeace,freepressfhlr,vhpartl1,fhcompor1,X_t0
63,Lebanon,1,0,4,0,0,1993,660,4.0621657,0,0.75339997,0.13480514,7.9002662,8.7250624,0,1,1,0,1,8.8748674,0,0,7,0,1,633,4,-46,0.16540001,-1.0833334,3
63,Lebanon,1,0,5,0,0,1994,660,4.0621657,0,0.75339997,0.13480514,7.9395151,8.7540922,0,1,1,0,1,8.8748674,0,0,7,0,1,633,5,-56,0.16540001,-1.0833334,4
63,Lebanon,1,0,6,0,0,1995,660,4.0621657,0,0.75339997,0.13480514,7.9776249,8.8172169,0,1,1,0,1,8.8748674,0,0,7,0,1,633,6,-46,0.16540001,-1.0833334,5
63,Lebanon,1,0,7,0,0,1996,660,4.0621657,0,0.75339997,0.13480514,8.0093632,8.884428,0,1,1,0,1,8.8748674,0,0,7,0,1,633,7,-56,0.16540001,-1.0833334,6
63,Lebanon,1,0,8,0,0,1997,660,4.0621657,0,0.75339997,0.13480514,8.0339823,8.9078074,0,1,1,0,1,8.8748674,0,0,7,0,1,633,8,-46,0.3687,-1.0833334,7
63,Lebanon,1,0,9,0,0,1998,660,4.0621657,0,0.75339997,0.13480514,8.0532513,8.9987535,0,1,1,0,1,8.8748674,0,0,7,0,1,633,9,-46,0.3687,-1.0833334,8
63,Lebanon,1,0,10,0,0,1999,660,4.0621657,0,0.75339997,0.13480514,8.0680895,9.0011082,0,1,1,0,1,8.8748674,0,0,7,0,1,633,10,-62,0.3687,-1.0833334,9
63,Lebanon,1,0,11,0,0,2000,660,4.0621657,0,0.75339997,0.13480514,8.0820932,8.9373217,0,1,1,0,1,8.8748674,0,0,7,0,1,633,11,-62,0.3687,-1.0833334,10
63,Lebanon,1,0,12,0,0,2001,660,4.0621657,0,0.75339997,0.13480514,8.0962086,8.9233789,0,1,1,0,1,8.8748674,0,0,7,0,1,633,12,-61,0.37029999,-1.0833334,11
63,Lebanon,1,0,13,0,0,2002,660,4.0621657,0,0.75339997,0.13480514,8.0965128,8.9449224,0,1,1,0,1,8.8748674,0,0,7,0,1,633,13,-61,0.16540001,-1.0833334,12
63,Lebanon,1,0,14,0,0,2003,660,4.0621657,0,0.75339997,0.13480514,8.109127,8.9094763,0,1,1,0,1,8.8748674,0,0,7,0,1,633,14,-74,0.37029999,-1.0833334,13
63,Lebanon,1,0,15,0,0,2004,660,4.0621657,0,0.75339997,0.13480514,8.1215382,8.925499,0,1,1,0,1,8.8748674,0,0,7,0,1,633,15,-71,0.16540001,-1.0833334,14
63,Lebanon,1,0,16,0,0,2005,660,4.0621657,0,0.75339997,0.13480514,8.1335526,8.9610405,0,1,1,0,1,8.8748674,0,0,7,0,1,633,16,-66,0.37029999,-0.91666669,15
63,Lebanon,1,0,17,0,0,2006,660,4.0621657,0,0.75339997,0.13480514,8.14505,8.9596024,0,1,1,0,1,8.8748674,0,0,7,0,1,633,17,-60,0.3687,-0.91666669,16
63,Lebanon,1,0,18,0,0,2007,660,4.0621657,0,0.75339997,0.13480514,8.1560993,8.9460087,0,1,1,0,1,8.8748674,0,0,7,0,1,633,18,-60,0.37029999,-0.91666669,17
63,Lebanon,1,0,19,0,0,2008,660,4.0621657,0,0.75339997,0.13480514,8.1663475,8.9537373,0,1,1,0,1,8.8748674,0,0,7,0,1,633,19,-59,0.3687,-0.91666669,18
63,Lebanon,1,0,20,0,1,2009,660,4.0621657,0,0.75339997,0.13480514,8.1765966,9.0204506,0,1,1,0,1,8.8748674,0,0,7,0,1,633,20,-55,0.3687,-1.0833334,19
146,Liberia,1,0,1,0,0,1996,450,0.47000363,0,0.63999999,0.82991225,7.5728965,5.0315142,1,1,0,0,0,8.1903887,0,1,1,0,1,146,1,-71,0,-1.25,0
146,Liberia,1,0,2,0,0,1997,450,0.47000363,0,0.63999999,0.82991225,7.6271386,5.0978341,1,1,0,0,0,8.1903887,0,6,1,0,1,146,2,-70,0,-0.91666669,1
146,Liberia,1,0,3,0,0,1998,450,0.47000363,0,0.63999999,0.82991225,7.708612,5.7330785,0,1,0,0,0,8.1903887,0,8,0,0,1,146,3,-70,0.2159,-0.91666669,2
146,Liberia,1,0,4,0,0,1999,450,0.47000363,0,0.63999999,0.82991225,7.7995028,5.8834281,0,1,0,0,0,8.1903887,0,8,0,0,1,146,4,-70,0.2159,-0.91666669,3
146,Liberia,1,0,5,0,0,2000,450,0.47000363,0,0.63999999,0.82991225,7.8816104,6.027914,0,1,0,0,0,8.1903887,0,8,0,0,1,146,5,-70,0.2159,-1.0833334,4
146,Liberia,1,0,6,0,0,2001,450,0.47000363,0,0.63999999,0.82991225,7.9460607,6.1982274,0,1,0,0,0,8.1903887,0,8,0,0,1,146,6,-67,0.2159,-1.0833334,5
146,Liberia,1,0,7,0,0,2002,450,0.47000363,0,0.63999999,0.82991225,7.9921031,6.2059054,0,1,0,0,0,8.1903887,0,8,0,0,1,146,7,-68,0.2159,-1.1666666,6
146,Liberia,1,1,8,0,1,2003,450,0.47000363,0,0.63999999,0.82991225,8.0251436,6.2219157,1,1,0,0,0,8.1903887,1,8,0,0,1,146,8,-77,0,-1.1666666,7
146,Liberia,1,0,1,0,0,2004,450,0.47000363,0,0.63999999,0.82991225,8.0512934,5.8450427,1,1,1,0,0,7.415175,0,8,1,0,1,1462,1,-79,0,-0.91666669,0
146,Liberia,1,0,2,0,0,2005,450,0.47000363,0,0.63999999,0.82991225,8.078578,5.8687239,1,1,1,0,0,7.415175,0,8,1,0,1,1462,2,-75,0,-0.83333331,1
146,Liberia,1,0,3,0,0,2006,450,0.47000363,0,0.63999999,0.82991225,8.1119947,5.8856854,1,1,1,0,0,7.415175,0,8,1,0,1,1462,3,-73,0,-0.75,2
146,Liberia,1,0,4,0,0,2007,450,0.47000363,0,0.63999999,0.82991225,8.1522036,5.9140725,1,1,1,0,0,7.415175,0,8,1,0,1,1462,4,-64,0,-0.75,3
146,Liberia,1,0,5,0,0,2008,450,0.47000363,0,0.63999999,0.82991225,8.1962395,5.9549918,1,1,1,0,0,7.415175,0,8,1,0,1,1462,5,-65,0,-0.75,4
146,Liberia,1,0,6,0,1,2009,450,0.47000363,0,0.63999999,0.82991225,8.2410183,5.978806,1,1,1,0,0,7.415175,0,8,1,0,1,1462,6,-65,0,-0.75,5
135,Morocco,1,0,1,0,0,1990,600,3.854394,0,0.019800007,0.53400922,10.083765,8.3962784,0,1,0,1,0,7.1701198,0,0,6,0,1,135,1,-51,0.051899999,-0.83333331,0
135,Morocco,1,0,2,0,0,1991,600,3.854394,0,0.019800007,0.53400922,10.105898,8.4118052,1,1,0,1,0,7.1701198,0,3,3,1,1,135,2,-51,0.051899999,-1,1
135,Morocco,1,0,3,0,0,1992,600,3.854394,0,0.019800007,0.53400922,10.127431,8.4635696,1,1,0,1,0,7.1701198,0,3,3,1,1,135,3,-53,0.051899999,-1.0833334,2
135,Morocco,1,0,4,0,0,1993,600,3.854394,0,0.019800007,0.53400922,10.148275,8.402914,1,1,0,1,0,7.1701198,0,3,3,1,1,135,4,-59,0.051899999,-1,3
135,Morocco,1,0,5,0,0,1994,600,3.854394,0,0.019800007,0.53400922,10.168502,8.3641386,1,1,0,1,0,7.1701198,0,3,3,1,1,135,5,-51,0.059699997,-1,4
135,Morocco,1,0,6,0,0,1995,600,3.854394,0,0.019800007,0.53400922,10.188291,8.4458199,1,1,0,1,0,7.1701198,0,3,3,1,1,135,6,-59,0.059699997,-1,5
135,Morocco,1,0,7,0,0,1996,600,3.854394,0,0.019800007,0.53400922,10.180589,8.3561172,1,1,0,1,0,7.1701198,0,3,3,1,1,135,7,-53,0.059699997,-1,6
135,Morocco,1,0,8,0,0,1997,600,3.854394,0,0.019800007,0.53400922,10.197947,8.4492273,1,1,0,1,0,7.1701198,0,3,3,1,1,135,8,-48,0.059699997,-1,7
135,Morocco,1,0,9,0,0,1998,600,3.854394,0,0.019800007,0.53400922,10.215008,8.4033604,1,1,0,1,0,7.1701198,0,3,3,1,1,135,9,-51,0.1134,-0.91666669,8
135,Morocco,1,0,10,0,0,1999,600,3.854394,0,0.019800007,0.53400922,10.217459,8.4543915,1,1,0,1,0,7.1701198,0,3,3,0,1,135,10,-51,0.1134,-0.91666669,9
135,Morocco,1,0,11,0,0,2000,600,3.854394,0,0.019800007,0.53400922,10.235198,8.4331026,1,1,0,1,0,7.1701198,0,3,3,0,1,135,11,-51,0.1134,-0.91666669,10
135,Morocco,1,0,12,0,0,2001,600,3.854394,0,0.019800007,0.53400922,10.252418,8.4281654,1,1,0,1,0,7.1701198,0,3,3,0,1,135,12,-49,0.1134,-1,11
135,Morocco,1,0,13,0,0,2002,600,3.854394,0,0.019800007,0.53400922,10.252559,8.4724836,1,1,0,1,0,7.1701198,0,3,3,0,1,135,13,-53,0.1134,-1,12
135,Morocco,1,0,14,0,0,2003,600,3.854394,0,0.019800007,0.53400922,10.26469,8.4885244,1,1,0,1,0,7.1701198,0,7,1,0,1,135,14,-58,0.1134,-1,13
135,Morocco,1,0,15,0,0,2004,600,3.854394,0,0.019800007,0.53400922,10.276123,8.5140266,1,1,0,1,0,7.1701198,0,3,1,0,1,135,15,-57,0.1134,-0.91666669,14
135,Morocco,1,0,16,0,0,2005,600,3.854394,0,0.019800007,0.53400922,10.286845,8.5455685,1,1,0,1,0,7.1701198,0,3,1,0,1,135,16,-61,0.1134,-0.91666669,15
135,Morocco,1,0,17,0,0,2006,600,3.854394,0,0.019800007,0.53400922,10.296983,8.5362997,1,1,0,1,0,7.1701198,0,7,1,0,1,135,17,-63,0.1134,-0.91666669,16
135,Morocco,1,0,18,0,0,2007,600,3.854394,0,0.019800007,0.53400922,10.308654,8.5972328,1,1,0,1,0,7.1701198,0,7,1,0,1,135,18,-61,0.287,-0.91666669,17
135,Morocco,1,0,19,0,0,2008,600,3.854394,0,0.019800007,0.53400922,10.32052,8.5978098,1,1,0,1,0,7.1701198,0,7,1,0,1,135,19,-62,0.287,-0.91666669,18
135,Morocco,1,0,20,0,1,2009,600,3.854394,0,0.019800007,0.53400922,10.332386,8.6423264,1,1,0,1,0,7.1701198,0,3,3,0,1,135,20,-64,0.1134,-0.91666669,19
136,Mozambique,1,0,1,0,0,1993,541,1.2237755,0,0.62,0.65493006,9.6017065,7.036808,1,1,1,0,0,9.275548,0,0,7,0,1,136,1,-48,0,-1.0833334,0
136,Mozambique,1,0,2,0,0,1994,541,1.2237755,0,0.62,0.65493006,9.6539354,7.0816278,1,1,1,0,0,9.275548,0,0,7,0,1,136,2,-48,0,-0.83333331,1
136,Mozambique,1,0,3,0,0,1995,541,1.2237755,0,0.62,0.65493006,9.7180014,7.0978441,0,1,1,0,0,9.275548,0,0,7,0,1,136,3,-61,0.2978,-0.75,2
136,Mozambique,1,0,4,0,0,1996,541,1.2237755,0,0.62,0.65493006,9.7655468,6.943769,0,1,1,0,0,9.275548,0,0,7,0,1,136,4,-54,0.2978,-0.75,3
136,Mozambique,1,0,5,0,0,1997,541,1.2237755,0,0.62,0.65493006,9.7867289,7.000814,0,1,1,0,0,9.275548,0,0,7,0,1,136,5,-36,0.2978,-0.75,4
136,Mozambique,1,0,6,0,0,1998,541,1.2237755,0,0.62,0.65493006,9.8127422,7.0877004,0,1,1,0,0,9.275548,0,0,6,0,1,136,6,-50,0.2978,-0.75,5
136,Mozambique,1,0,7,0,0,1999,541,1.2237755,0,0.62,0.65493006,9.8458586,7.1452618,0,1,1,0,0,9.275548,0,0,6,0,1,136,7,-48,0.2978,-0.75,6
136,Mozambique,1,0,8,0,0,2000,541,1.2237755,0,0.62,0.65493006,9.8670826,7.0887117,0,1,1,0,0,9.275548,0,0,6,0,1,136,8,-48,0.22219999,-0.75,7
136,Mozambique,1,0,9,0,0,2001,541,1.2237755,0,0.62,0.65493006,9.8873577,7.127214,0,1,1,0,0,9.275548,0,0,6,0,1,136,9,-48,0.22219999,-0.75,8
136,Mozambique,1,0,10,0,0,2002,541,1.2237755,0,0.62,0.65493006,9.8876123,7.2953844,0,1,1,0,0,9.275548,0,0,6,0,1,136,10,-48,0.22219999,-0.75,9
136,Mozambique,1,0,11,0,0,2003,541,1.2237755,0,0.62,0.65493006,9.9126959,7.3893523,0,1,1,0,0,9.275548,0,0,6,0,1,136,11,-48,0.22219999,-0.75,10
136,Mozambique,1,0,12,0,0,2004,541,1.2237755,0,0.62,0.65493006,9.937253,7.4596925,0,1,1,0,0,9.275548,0,0,6,0,1,136,12,-47,0.2978,-0.75,11
136,Mozambique,1,0,13,0,0,2005,541,1.2237755,0,0.62,0.65493006,9.9608536,7.5437884,0,1,1,0,0,9.275548,0,0,6,0,1,136,13,-45,0.2978,-0.75,12
136,Mozambique,1,0,14,0,0,2006,541,1.2237755,0,0.62,0.65493006,9.9832392,7.5948334,0,1,1,0,0,9.275548,0,0,6,0,1,136,14,-45,0.22219999,-0.75,13
136,Mozambique,1,0,15,0,0,2007,541,1.2237755,0,0.62,0.65493006,10.004383,7.6489215,0,1,1,0,0,9.275548,0,0,6,0,1,136,15,-43,0.22219999,-0.66666669,14
136,Mozambique,1,0,16,0,0,2008,541,1.2237755,0,0.62,0.65493006,10.023313,7.7046599,0,1,1,0,0,9.275548,0,0,6,0,1,136,16,-40,0.22219999,-0.66666669,15
136,Mozambique,1,0,17,0,1,2009,541,1.2237755,0,0.62,0.65493006,10.042242,7.7483521,0,1,1,0,0,9.275548,0,0,6,0,1,136,17,-40,0.22219999,-0.75,16
67,Myanmar (Burma),1,0,1,0,0,1971,775,3.6000483,0,0.20420003,0.47550488,10.20485,6.7774448,0,0,0,1,0,8.6124125,0,0,7,0,0,67,1,-97,0,-1.1666666,0
67,Myanmar (Burma),1,0,2,0,0,1972,775,3.6000483,0,0.20420003,0.47550488,10.226911,6.7898288,0,0,0,1,0,8.6124125,0,0,7,0,0,67,2,-99,0,-1.1666666,1
67,Myanmar (Burma),1,0,3,0,0,1973,775,3.6000483,0,0.20420003,0.47550488,10.249273,6.7774448,0,0,0,1,0,8.6124125,0,0,7,0,0,67,3,-99,0,-1.1666666,2
67,Myanmar (Burma),1,0,4,0,0,1974,775,3.6000483,0,0.20420003,0.47550488,10.271112,6.7553968,0,0,0,1,0,8.6124125,0,0,6,0,0,67,4,-99,0,-1.1666666,3
67,Myanmar (Burma),1,0,5,0,0,1975,775,3.6000483,0,0.20420003,0.47550488,10.292857,6.786747,0,1,0,1,0,8.6124125,0,0,8,0,0,67,5,-96,0.498,-1.1666666,4
67,Myanmar (Burma),1,0,6,0,0,1976,775,3.6000483,0,0.20420003,0.47550488,10.314604,6.8096313,0,1,0,1,0,8.6124125,0,0,6,0,1,67,6,-96,0.498,-1.1666666,5
67,Myanmar (Burma),1,0,7,0,0,1977,775,3.6000483,0,0.20420003,0.47550488,10.336373,6.8495479,0,1,0,1,0,8.6124125,0,0,6,0,1,67,7,-96,0.498,-1.25,6
67,Myanmar (Burma),1,0,8,0,0,1978,775,3.6000483,0,0.20420003,0.47550488,10.358124,6.8893261,0,1,0,1,0,8.6124125,0,0,6,0,1,67,8,-96,0.498,-1.25,7
67,Myanmar (Burma),1,0,9,0,0,1979,775,3.6000483,0,0.20420003,0.47550488,10.379877,6.9342623,0,1,0,1,0,8.6124125,0,0,6,0,1,67,9,-96,0.4346,-1.25,8
67,Myanmar (Burma),1,0,10,0,0,1980,775,3.6000483,0,0.20420003,0.47550488,10.401623,6.9618411,0,1,0,1,0,8.6124125,0,0,8,0,1,67,10,-96,0.4346,-1.25,9
67,Myanmar (Burma),1,0,11,0,0,1981,775,3.6000483,0,0.20420003,0.47550488,10.423382,7.022161,0,1,0,1,0,8.6124125,0,0,8,0,1,67,11,-96,0.4346,-1.3333334,10
67,Myanmar (Burma),1,0,12,0,0,1982,775,3.6000483,0,0.20420003,0.47550488,10.465785,7.0580931,0,1,0,1,0,8.6124125,0,0,8,0,1,67,12,-96,0.45019999,-1.3333334,11
67,Myanmar (Burma),1,0,13,0,0,1983,775,3.6000483,0,0.20420003,0.47550488,10.488771,7.0916414,0,1,0,1,0,8.6124125,0,0,8,0,1,67,13,-96,0.45019999,-1.3333334,12
67,Myanmar (Burma),1,0,14,0,0,1984,775,3.6000483,0,0.20420003,0.47550488,10.511812,7.1152511,0,1,0,1,0,8.6124125,0,0,8,0,1,67,14,-96,0.45019999,-1.3333334,13
67,Myanmar (Burma),1,0,15,0,0,1985,775,3.6000483,0,0.20420003,0.47550488,10.535131,7.1437306,0,1,0,1,0,8.6124125,0,0,8,0,1,67,15,-96,0.45019999,-1.3333334,14
67,Myanmar (Burma),1,0,16,0,0,1986,775,3.6000483,0,0.20420003,0.47550488,10.559478,7.1534028,0,1,0,1,0,8.6124125,0,0,8,0,1,67,16,-96,0.44999999,-1.3333334,15
67,Myanmar (Burma),1,0,17,0,0,1987,775,3.6000483,0,0.20420003,0.47550488,10.540065,7.1252017,0,1,0,1,0,8.6124125,0,0,7,0,1,67,17,-96,0.44999999,-1.3333334,16
67,Myanmar (Burma),1,0,18,0,0,1988,775,3.6000483,0,0.20420003,0.47550488,10.573187,7.0674605,0,1,0,1,0,8.6124125,0,0,6,0,1,67,18,-96,0.44999999,-1.25,17
24,Myanmar (Burma),1,0,1,0,0,1989,775,3.6000483,0,0.20420003,0.47550488,10.592602,6.9315953,0,0,0,0,0,8.123353,0,0,6,0,1,24,1,-99,0,-1.3333334,0
67,Myanmar (Burma),1,0,19,0,0,1989,775,3.6000483,0,0.20420003,0.47550488,10.592602,6.9315953,0,0,0,1,0,8.6124125,0,0,7,0,1,67,19,-96,0,-1.3333334,18
24,Myanmar (Burma),1,0,2,0,0,1990,775,3.6000483,0,0.20420003,0.47550488,10.611548,6.9540386,0,0,0,0,0,8.123353,0,0,7,0,0,24,2,-99,0,-1.3333334,1
67,Myanmar (Burma),1,0,20,0,0,1990,775,3.6000483,0,0.20420003,0.47550488,10.611548,6.9540386,0,0,0,1,0,8.6124125,0,0,7,0,0,67,20,-97,0,-1.3333334,19
24,Myanmar (Burma),1,0,3,0,0,1991,775,3.6000483,0,0.20420003,0.47550488,10.629925,6.969583,0,0,0,0,0,8.123353,0,0,6,0,0,24,3,-99,0,-1.3333334,2
67,Myanmar (Burma),1,0,21,0,0,1991,775,3.6000483,0,0.20420003,0.47550488,10.629925,6.969583,0,0,0,1,0,8.6124125,0,0,7,0,0,67,21,-100,0,-1.3333334,20
24,Myanmar (Burma),1,0,4,0,0,1992,775,3.6000483,0,0.20420003,0.47550488,10.634701,6.9501147,0,0,0,0,0,8.123353,0,0,7,0,0,24,4,-99,0,-1.3333334,3
34,Myanmar (Burma),1,0,1,0,0,1992,775,3.6000483,0,0.20420003,0.47550488,10.634701,6.9501147,0,0,0,1,0,6.1366467,0,0,7,0,0,34,1,-100,0,-1.3333334,0
67,Myanmar (Burma),1,0,22,0,0,1992,775,3.6000483,0,0.20420003,0.47550488,10.634701,6.9501147,0,0,0,1,0,8.6124125,0,0,6,0,0,67,22,-100,0,-1.3333334,21
23,Myanmar (Burma),1,0,1,0,0,1993,775,3.6000483,0,0.20420003,0.47550488,10.653322,7.0330768,0,0,0,1,0,8.6124125,0,0,6,0,0,23,1,-97,0,-1.3333334,0
24,Myanmar (Burma),1,0,5,0,0,1993,775,3.6000483,0,0.20420003,0.47550488,10.653322,7.0330768,0,0,0,0,0,8.123353,0,0,7,0,0,24,5,-99,0,-1.3333334,4
34,Myanmar (Burma),1,0,2,0,0,1993,775,3.6000483,0,0.20420003,0.47550488,10.653322,7.0330768,0,0,0,1,0,6.1366467,0,0,7,0,0,34,2,-100,0,-1.3333334,1
67,Myanmar (Burma),1,0,23,0,0,1993,775,3.6000483,0,0.20420003,0.47550488,10.653322,7.0330768,0,0,0,1,0,8.6124125,0,0,7,0,0,67,23,-100,0,-1.3333334,22
23,Myanmar (Burma),1,0,2,0,0,1994,775,3.6000483,0,0.20420003,0.47550488,10.671649,7.0801997,0,0,0,1,0,8.6124125,0,0,7,0,0,23,2,-99,0,-1.3333334,1
24,Myanmar (Burma),0,NA,NA,0,0,1994,775,3.6000483,0,0.20420003,0.47550488,10.671649,7.0801997,0,0,0,0,0,8.123353,0,0,7,0,0,24,6,-100,0,-1.3333334,10
24,Myanmar (Burma),0,NA,NA,0,0,1994,775,3.6000483,0,0.20420003,0.47550488,10.671649,7.0801997,0,0,0,0,0,8.123353,0,0,7,0,0,24,6,-96,0,-1.3333334,8
34,Myanmar (Burma),1,0,3,0,0,1994,775,3.6000483,0,0.20420003,0.47550488,10.671649,7.0801997,0,0,0,1,0,6.1366467,0,0,7,0,0,34,3,-99,0,-1.3333334,2
67,Myanmar (Burma),1,1,24,0,1,1994,775,3.6000483,0,0.20420003,0.47550488,10.671649,7.0801997,0,0,0,1,0,8.6124125,1,6,0,0,0,67,24,-94,0,-1.3333334,23
23,Myanmar (Burma),0,NA,NA,0,0,1995,775,3.6000483,0,0.20420003,0.47550488,10.69017,7.1383166,0,0,0,1,0,8.6124125,0,0,7,0,0,23,3,-90,0,-1.3333334,6
23,Myanmar (Burma),0,NA,NA,0,0,1995,775,3.6000483,0,0.20420003,0.47550488,10.69017,7.1383166,0,0,0,1,0,8.6124125,0,0,7,0,0,23,3,-90,0,-1.3333334,9
24,Myanmar (Burma),1,0,7,0,0,1995,775,3.6000483,0,0.20420003,0.47550488,10.69017,7.1383166,0,0,0,0,0,8.123353,0,6,0,1,0,24,7,-90,0,-1.3333334,6
34,Myanmar (Burma),1,0,4,0,0,1995,775,3.6000483,0,0.20420003,0.47550488,10.69017,7.1383166,0,0,0,1,0,6.1366467,0,0,7,0,0,34,4,-90,0,-1.3333334,3
23,Myanmar (Burma),1,0,4,0,0,1996,775,3.6000483,0,0.20420003,0.47550488,10.71677,7.1911831,0,0,0,1,0,8.6124125,0,0,7,0,0,23,4,-99,0,-1.3333334,3
24,Myanmar (Burma),1,0,8,0,0,1996,775,3.6000483,0,0.20420003,0.47550488,10.71677,7.1911831,0,0,0,0,0,8.123353,0,0,7,0,0,24,8,-99,0,-1.3333334,7
34,Myanmar (Burma),1,0,5,0,0,1996,775,3.6000483,0,0.20420003,0.47550488,10.71677,7.1911831,0,0,0,1,0,6.1366467,0,0,7,0,0,34,5,-99,0,-1.3333334,4
23,Myanmar (Burma),1,0,5,0,0,1997,775,3.6000483,0,0.20420003,0.47550488,10.734699,7.2404146,0,0,0,1,0,8.6124125,0,0,7,0,0,23,5,-99,0,-1.3333334,4
24,Myanmar (Burma),1,0,9,0,0,1997,775,3.6000483,0,0.20420003,0.47550488,10.734699,7.2404146,0,0,0,0,0,8.123353,0,0,7,0,0,24,9,-99,0,-1.3333334,8
34,Myanmar (Burma),1,0,6,0,0,1997,775,3.6000483,0,0.20420003,0.47550488,10.734699,7.2404146,0,0,0,1,0,6.1366467,0,6,0,1,0,34,6,-99,0,-1.3333334,5
23,Myanmar (Burma),1,0,6,0,0,1998,775,3.6000483,0,0.20420003,0.47550488,10.745098,7.2845249,0,0,0,1,0,8.6124125,0,0,7,0,0,23,6,-99,0,-1.3333334,5
24,Myanmar (Burma),1,0,10,0,0,1998,775,3.6000483,0,0.20420003,0.47550488,10.745098,7.2845249,0,0,0,0,0,8.123353,0,0,7,0,0,24,10,-99,0,-1.3333334,9
34,Myanmar (Burma),1,0,7,0,0,1998,775,3.6000483,0,0.20420003,0.47550488,10.745098,7.2845249,0,0,0,1,0,6.1366467,0,6,0,0,0,34,7,-99,0,-1.3333334,6
23,Myanmar (Burma),1,0,7,0,0,1999,775,3.6000483,0,0.20420003,0.47550488,10.703177,7.3285689,0,0,0,1,0,8.6124125,0,0,7,0,0,23,7,-99,0,-1.3333334,6
24,Myanmar (Burma),1,0,11,0,0,1999,775,3.6000483,0,0.20420003,0.47550488,10.703177,7.3285689,0,0,0,0,0,8.123353,0,0,7,0,0,24,11,-99,0,-1.3333334,10
34,Myanmar (Burma),1,0,8,0,0,1999,775,3.6000483,0,0.20420003,0.47550488,10.703177,7.3285689,0,0,0,1,0,6.1366467,0,6,0,0,0,34,8,-99,0,-1.3333334,7
23,Myanmar (Burma),1,0,8,0,0,2000,775,3.6000483,0,0.20420003,0.47550488,10.715728,7.4219189,0,0,0,1,0,8.6124125,0,0,7,0,0,23,8,-97,0,-1.3333334,7
24,Myanmar (Burma),1,0,12,0,0,2000,775,3.6000483,0,0.20420003,0.47550488,10.715728,7.4219189,0,0,0,0,0,8.123353,0,0,7,0,0,24,12,-97,0,-1.3333334,11
34,Myanmar (Burma),1,0,9,0,0,2000,775,3.6000483,0,0.20420003,0.47550488,10.715728,7.4219189,0,0,0,1,0,6.1366467,0,6,0,0,0,34,9,-97,0,-1.3333334,8
23,Myanmar (Burma),1,0,9,0,0,2001,775,3.6000483,0,0.20420003,0.47550488,10.727904,7.5397925,0,0,0,1,0,8.6124125,0,6,0,0,0,23,9,-100,0,-1.3333334,8
24,Myanmar (Burma),1,0,13,0,0,2001,775,3.6000483,0,0.20420003,0.47550488,10.727904,7.5397925,0,0,0,0,0,8.123353,0,0,7,0,0,24,13,-100,0,-1.3333334,12
34,Myanmar (Burma),1,0,10,0,0,2001,775,3.6000483,0,0.20420003,0.47550488,10.727904,7.5397925,0,0,0,1,0,6.1366467,0,0,7,0,0,34,10,-100,0,-1.3333334,9
23,Myanmar (Burma),1,0,10,0,0,2002,775,3.6000483,0,0.20420003,0.47550488,10.72786,7.6366873,0,0,0,1,0,8.6124125,0,0,7,0,0,23,10,-100,0,-1.3333334,9
24,Myanmar (Burma),1,0,14,0,0,2002,775,3.6000483,0,0.20420003,0.47550488,10.72786,7.6366873,0,0,0,0,0,8.123353,0,0,7,0,0,24,14,-100,0,-1.3333334,13
34,Myanmar (Burma),1,0,11,0,0,2002,775,3.6000483,0,0.20420003,0.47550488,10.72786,7.6366873,0,0,0,1,0,6.1366467,0,0,7,0,0,34,11,-100,0,-1.3333334,10
23,Myanmar (Burma),1,0,11,0,0,2003,775,3.6000483,0,0.20420003,0.47550488,10.736982,7.7405953,0,0,0,1,0,8.6124125,0,0,7,0,0,23,11,-96,0,-1.3333334,10
24,Myanmar (Burma),1,0,15,0,0,2003,775,3.6000483,0,0.20420003,0.47550488,10.736982,7.7405953,0,0,0,0,0,8.123353,0,0,7,0,0,24,15,-96,0,-1.3333334,14
34,Myanmar (Burma),1,0,12,0,0,2003,775,3.6000483,0,0.20420003,0.47550488,10.736982,7.7405953,0,0,0,1,0,6.1366467,0,6,0,0,0,34,12,-96,0,-1.3333334,11
67,Myanmar (Burma),1,0,1,0,0,2003,775,3.6000483,0,0.20420003,0.47550488,10.736982,7.7405953,0,0,0,1,0,8.6124125,0,0,7,0,0,672,1,-96,0,-1.3333334,0
23,Myanmar (Burma),1,0,12,0,0,2004,775,3.6000483,0,0.20420003,0.47550488,10.745538,7.8603582,0,0,0,1,0,8.6124125,0,0,8,0,0,23,12,-94,0,-1.3333334,11
24,Myanmar (Burma),1,0,16,0,0,2004,775,3.6000483,0,0.20420003,0.47550488,10.745538,7.8603582,0,0,0,0,0,8.123353,0,6,0,0,0,24,16,-94,0,-1.3333334,15
34,Myanmar (Burma),1,0,13,0,0,2004,775,3.6000483,0,0.20420003,0.47550488,10.745538,7.8603582,0,0,0,1,0,6.1366467,0,0,8,0,0,34,13,-94,0,-1.3333334,12
67,Myanmar (Burma),1,0,2,0,0,2004,775,3.6000483,0,0.20420003,0.47550488,10.745538,7.8603582,0,0,0,1,0,8.6124125,0,0,8,0,0,672,2,-94,0,-1.3333334,1
